,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,url,filename
3124,10/25/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Howard, Greg", , ,https://efile.fara.gov/docs/6170-Short-Form-20181025-300.pdf,6170-Short-Form-20181025-300.pdf
3126,10/17/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20181017-53.pdf,6170-Amendment-20181017-53.pdf
3128,10/15/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20181015-52.pdf,6170-Amendment-20181015-52.pdf
3129,10/15/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20181015-51.pdf,6170-Amendment-20181015-51.pdf
3131,10/5/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20181005-298.pdf,6170-Short-Form-20181005-298.pdf
3136,9/20/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180920-50.pdf,6170-Amendment-20180920-50.pdf
3137,9/20/2018,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Hikvision USA Inc.,CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20180920-52.pdf,6170-Exhibit-AB-20180920-52.pdf
3138,9/18/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Sata, Neha Sameer", , ,https://efile.fara.gov/docs/6170-Short-Form-20180918-296.pdf,6170-Short-Form-20180918-296.pdf
3140,9/17/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Wilson, Louis J.", , ,https://efile.fara.gov/docs/6170-Short-Form-20180917-294.pdf,6170-Short-Form-20180917-294.pdf
3142,8/27/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180827-48.pdf,6170-Amendment-20180827-48.pdf
3143,8/24/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180824-47.pdf,6170-Amendment-20180824-47.pdf
3145,8/22/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180822-49.pdf,6170-Amendment-20180822-49.pdf
3146,8/21/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Lewis, Katherine", , ,https://efile.fara.gov/docs/6170-Short-Form-20180821-290.pdf,6170-Short-Form-20180821-290.pdf
3148,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Vitter, David", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-286.pdf,6170-Short-Form-20180816-286.pdf
3150,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-284.pdf,6170-Short-Form-20180816-284.pdf
3151,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Simpson, Al", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-282.pdf,6170-Short-Form-20180816-282.pdf
3152,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Rehberg, Denny", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-278.pdf,6170-Short-Form-20180816-278.pdf
3153,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"McSherry, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-280.pdf,6170-Short-Form-20180816-280.pdf
3154,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Lonergan, John", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-276.pdf,6170-Short-Form-20180816-276.pdf
3155,8/16/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Haile, Graham", , ,https://efile.fara.gov/docs/6170-Short-Form-20180816-274.pdf,6170-Short-Form-20180816-274.pdf
3156,8/16/2018,"Mercury Public Affairs, LLC",6170,Exhibit AB, ,Hikvision USA Inc.,CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20180816-50.pdf,6170-Exhibit-AB-20180816-50.pdf
3159,8/14/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Myagkova, Ekaterina", , ,https://efile.fara.gov/docs/6170-Short-Form-20180814-288.pdf,6170-Short-Form-20180814-288.pdf
3161,8/9/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Toomey, Molly", , ,https://efile.fara.gov/docs/6170-Short-Form-20180809-272.pdf,6170-Short-Form-20180809-272.pdf
3162,8/9/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180809-46.pdf,6170-Amendment-20180809-46.pdf
3163,8/8/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20180808-268.pdf,6170-Short-Form-20180808-268.pdf
3165,8/8/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Aaron, Stephen", , ,https://efile.fara.gov/docs/6170-Short-Form-20180808-270.pdf,6170-Short-Form-20180808-270.pdf
3168,7/18/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Hilton, Steven", , ,https://efile.fara.gov/docs/6170-Short-Form-20180718-264.pdf,6170-Short-Form-20180718-264.pdf
3170,7/17/2018,"Mercury Public Affairs, LLC",6170,Short-Form,"Epple, Garrett", , ,https://efile.fara.gov/docs/6170-Short-Form-20180717-266.pdf,6170-Short-Form-20180717-266.pdf
3171,7/17/2018,"Mercury Public Affairs, LLC",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180717-45.pdf,6170-Amendment-20180717-45.pdf
3174,7/13/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Soliman, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20180713-262.pdf,6170-Short-Form-20180713-262.pdf
3178,7/9/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Soliman, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20180709-256.pdf,6170-Short-Form-20180709-256.pdf
3179,7/9/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Rajaiah, Daniel", , ,https://efile.fara.gov/docs/6170-Short-Form-20180709-260.pdf,6170-Short-Form-20180709-260.pdf
3181,7/3/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Chabria, Jai", , ,https://efile.fara.gov/docs/6170-Short-Form-20180703-252.pdf,6170-Short-Form-20180703-252.pdf
3182,7/3/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Randolph, Lindsay", , ,https://efile.fara.gov/docs/6170-Short-Form-20180703-254.pdf,6170-Short-Form-20180703-254.pdf
3183,7/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Supplemental Statement, , , ,https://efile.fara.gov/docs/6170-Supplemental-Statement-20180702-10.pdf,6170-Supplemental-Statement-20180702-10.pdf
3186,6/25/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Murphy, Christopher", , ,https://efile.fara.gov/docs/6170-Short-Form-20180625-250.pdf,6170-Short-Form-20180625-250.pdf
3188,6/20/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Vitter, David", , ,https://efile.fara.gov/docs/6170-Short-Form-20180620-248.pdf,6170-Short-Form-20180620-248.pdf
3193,6/6/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Vigio, Nicola Cardoso", , ,https://efile.fara.gov/docs/6170-Short-Form-20180606-246.pdf,6170-Short-Form-20180606-246.pdf
3194,6/5/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180605-43.pdf,6170-Amendment-20180605-43.pdf
3197,6/1/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20180601-244.pdf,6170-Short-Form-20180601-244.pdf
3198,6/1/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20180601-242.pdf,6170-Short-Form-20180601-242.pdf
3199,6/1/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Exhibit AB, ,ZTE Corporation (through Hogan Lovells US LLP),CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20180601-47.pdf,6170-Exhibit-AB-20180601-47.pdf
3200,6/1/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180601-44.pdf,6170-Amendment-20180601-44.pdf
3205,5/25/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180525-42.pdf,6170-Amendment-20180525-42.pdf
3207,5/24/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Exhibit AB, ,ZTE Corporation (through Hogan Lovells US LLP),CHINA,https://efile.fara.gov/docs/6170-Exhibit-AB-20180524-44.pdf,6170-Exhibit-AB-20180524-44.pdf
3208,5/24/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20180524-238.pdf,6170-Short-Form-20180524-238.pdf
3209,5/24/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20180524-240.pdf,6170-Short-Form-20180524-240.pdf
3210,5/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Emery, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20180523-230.pdf,6170-Short-Form-20180523-230.pdf
3211,5/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Hilton, Steven", , ,https://efile.fara.gov/docs/6170-Short-Form-20180523-232.pdf,6170-Short-Form-20180523-232.pdf
3212,5/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lonergan, John", , ,https://efile.fara.gov/docs/6170-Short-Form-20180523-234.pdf,6170-Short-Form-20180523-234.pdf
3216,5/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20180523-236.pdf,6170-Short-Form-20180523-236.pdf
3217,5/17/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Howard, Greg", , ,https://efile.fara.gov/docs/6170-Short-Form-20180517-228.pdf,6170-Short-Form-20180517-228.pdf
3219,5/15/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180515-41.pdf,6170-Amendment-20180515-41.pdf
3220,5/11/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Stach, Deirdre", , ,https://efile.fara.gov/docs/6170-Short-Form-20180511-226.pdf,6170-Short-Form-20180511-226.pdf
3221,5/11/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Emery, Rodney", , ,https://efile.fara.gov/docs/6170-Short-Form-20180511-224.pdf,6170-Short-Form-20180511-224.pdf
3222,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Myagkova, Ekaterina", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-204.pdf,6170-Short-Form-20180504-204.pdf
3223,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lewis, Katherine", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-212.pdf,6170-Short-Form-20180504-212.pdf
3224,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-218.pdf,6170-Short-Form-20180504-218.pdf
3225,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Hilton, Steven", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-216.pdf,6170-Short-Form-20180504-216.pdf
3226,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Haile, Graham", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-210.pdf,6170-Short-Form-20180504-210.pdf
3227,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Flotteron, Nicole", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-208.pdf,6170-Short-Form-20180504-208.pdf
3228,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Espuleas, Fernando", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-206.pdf,6170-Short-Form-20180504-206.pdf
3229,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Crittendon, Michael", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-220.pdf,6170-Short-Form-20180504-220.pdf
3232,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Wilson, Dan", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-214.pdf,6170-Short-Form-20180504-214.pdf
3233,5/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Vitter, David", , ,https://efile.fara.gov/docs/6170-Short-Form-20180504-222.pdf,6170-Short-Form-20180504-222.pdf
3234,4/16/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Alvarado-Behl, Maria", , ,https://efile.fara.gov/docs/6170-Short-Form-20180416-196.pdf,6170-Short-Form-20180416-196.pdf
3235,4/11/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Klevorick, Caitlin Bender", , ,https://efile.fara.gov/docs/6170-Short-Form-20180411-198.pdf,6170-Short-Form-20180411-198.pdf
3236,4/11/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Reid, Morris L.", , ,https://efile.fara.gov/docs/6170-Short-Form-20180411-200.pdf,6170-Short-Form-20180411-200.pdf
3237,4/11/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Toomey, Molly", , ,https://efile.fara.gov/docs/6170-Short-Form-20180411-202.pdf,6170-Short-Form-20180411-202.pdf
3239,4/4/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"McNeil, Christopher Collin", , ,https://efile.fara.gov/docs/6170-Short-Form-20180404-188.pdf,6170-Short-Form-20180404-188.pdf
3240,4/3/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Alvarez, Danielle Marie", , ,https://efile.fara.gov/docs/6170-Short-Form-20180403-194.pdf,6170-Short-Form-20180403-194.pdf
3241,4/3/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Alvarez, Danielle Marie", , ,https://efile.fara.gov/docs/6170-Short-Form-20180403-184.pdf,6170-Short-Form-20180403-184.pdf
3242,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Hernandez, Michael Anthony", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-182.pdf,6170-Short-Form-20180402-182.pdf
3243,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lewis, Katherine", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-172.pdf,6170-Short-Form-20180402-172.pdf
3244,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Otterbacher, Kaylee", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-166.pdf,6170-Short-Form-20180402-166.pdf
3246,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-162.pdf,6170-Short-Form-20180402-162.pdf
3247,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Kaufmann, Jennifer", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-192.pdf,6170-Short-Form-20180402-192.pdf
3248,4/2/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Pelton, Erin", , ,https://efile.fara.gov/docs/6170-Short-Form-20180402-190.pdf,6170-Short-Form-20180402-190.pdf
3249,3/29/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Garcia, Jose Antonio", , ,https://efile.fara.gov/docs/6170-Short-Form-20180329-178.pdf,6170-Short-Form-20180329-178.pdf
3250,3/13/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180313-40.pdf,6170-Amendment-20180313-40.pdf
3251,3/13/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20180313-160.pdf,6170-Short-Form-20180313-160.pdf
3252,3/5/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180305-38.pdf,6170-Amendment-20180305-38.pdf
3254,3/1/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20180301-39.pdf,6170-Amendment-20180301-39.pdf
3256,2/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Reid, Morris L.", , ,https://efile.fara.gov/docs/6170-Short-Form-20180223-158.pdf,6170-Short-Form-20180223-158.pdf
3257,2/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Alvarez, Danielle Marie", , ,https://efile.fara.gov/docs/6170-Short-Form-20180223-154.pdf,6170-Short-Form-20180223-154.pdf
3258,2/23/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Toomey, Molly", , ,https://efile.fara.gov/docs/6170-Short-Form-20180223-156.pdf,6170-Short-Form-20180223-156.pdf
3260,2/22/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Reid, Morris L.", , ,https://efile.fara.gov/docs/6170-Short-Form-20180222-152.pdf,6170-Short-Form-20180222-152.pdf
3261,2/22/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Lanza, Bryan", , ,https://efile.fara.gov/docs/6170-Short-Form-20180222-148.pdf,6170-Short-Form-20180222-148.pdf
3263,2/22/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Toomey, Molly", , ,https://efile.fara.gov/docs/6170-Short-Form-20180222-150.pdf,6170-Short-Form-20180222-150.pdf
3264,1/16/2018,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Pelton, Erin", , ,https://efile.fara.gov/docs/6170-Short-Form-20180116-146.pdf,6170-Short-Form-20180116-146.pdf
3265,12/22/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Otterbacher, Kaylee", , ,https://efile.fara.gov/docs/6170-Short-Form-20171222-142.pdf,6170-Short-Form-20171222-142.pdf
3266,12/22/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Adair, Ross Davidson", , ,https://efile.fara.gov/docs/6170-Short-Form-20171222-136.pdf,6170-Short-Form-20171222-136.pdf
3267,12/22/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Butcher-Nesbitt, Robert Alexander", , ,https://efile.fara.gov/docs/6170-Short-Form-20171222-144.pdf,6170-Short-Form-20171222-144.pdf
3268,12/22/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Pelton, Erin", , ,https://efile.fara.gov/docs/6170-Short-Form-20171222-140.pdf,6170-Short-Form-20171222-140.pdf
3269,12/20/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Supplemental Statement, , , ,https://efile.fara.gov/docs/6170-Supplemental-Statement-20171220-9.pdf,6170-Supplemental-Statement-20171220-9.pdf
3275,9/14/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170914-37.pdf,6170-Amendment-20170914-37.pdf
3277,9/14/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Golin-Blaugrund, Bari", , ,https://efile.fara.gov/docs/6170-Short-Form-20170914-134.pdf,6170-Short-Form-20170914-134.pdf
3278,6/29/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Supplemental Statement, , , ,https://efile.fara.gov/docs/6170-Supplemental-Statement-20170629-8.pdf,6170-Supplemental-Statement-20170629-8.pdf
3280,6/26/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170626-36.pdf,6170-Amendment-20170626-36.pdf
3281,6/13/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Braden, Mark", , ,https://efile.fara.gov/docs/6170-Short-Form-20170613-132.pdf,6170-Short-Form-20170613-132.pdf
3282,6/13/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170613-35.pdf,6170-Amendment-20170613-35.pdf
3283,5/25/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Romano, Luis Rosendo Gutierrez", , ,https://efile.fara.gov/docs/6170-Short-Form-20170525-130.pdf,6170-Short-Form-20170525-130.pdf
3285,5/24/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Garrido, Jorge", , ,https://efile.fara.gov/docs/6170-Short-Form-20170524-126.pdf,6170-Short-Form-20170524-126.pdf
3286,5/24/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170524-34.pdf,6170-Amendment-20170524-34.pdf
3287,5/24/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"McFetridge, Duncan", , ,https://efile.fara.gov/docs/6170-Short-Form-20170524-128.pdf,6170-Short-Form-20170524-128.pdf
3289,5/5/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170505-33.pdf,6170-Amendment-20170505-33.pdf
3291,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-26.pdf,6170-Amendment-20170428-26.pdf
3292,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-27.pdf,6170-Amendment-20170428-27.pdf
3293,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-32.pdf,6170-Amendment-20170428-32.pdf
3294,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-31.pdf,6170-Amendment-20170428-31.pdf
3295,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-28.pdf,6170-Amendment-20170428-28.pdf
3296,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-29.pdf,6170-Amendment-20170428-29.pdf
3297,4/28/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170428-30.pdf,6170-Amendment-20170428-30.pdf
3299,4/13/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170413-25.pdf,6170-Amendment-20170413-25.pdf
3300,4/6/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170406-24.pdf,6170-Amendment-20170406-24.pdf
3302,3/22/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170322-23.pdf,6170-Amendment-20170322-23.pdf
3305,3/9/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170309-22.pdf,6170-Amendment-20170309-22.pdf
3306,3/9/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Toomey, Molly", , ,https://efile.fara.gov/docs/6170-Short-Form-20170309-124.pdf,6170-Short-Form-20170309-124.pdf
3307,3/8/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Dilemani, Jake", , ,https://efile.fara.gov/docs/6170-Short-Form-20170308-122.pdf,6170-Short-Form-20170308-122.pdf
3308,3/1/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Vitter, David", , ,https://efile.fara.gov/docs/6170-Short-Form-20170301-116.pdf,6170-Short-Form-20170301-116.pdf
3309,3/1/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Reid, Morris", , ,https://efile.fara.gov/docs/6170-Short-Form-20170301-120.pdf,6170-Short-Form-20170301-120.pdf
3311,2/27/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170227-21.pdf,6170-Amendment-20170227-21.pdf
3312,2/23/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Vitter, David", , ,https://efile.fara.gov/docs/6170-Short-Form-20170223-114.pdf,6170-Short-Form-20170223-114.pdf
3315,1/30/2017,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Amendment, , , ,https://efile.fara.gov/docs/6170-Amendment-20170130-20.pdf,6170-Amendment-20170130-20.pdf
3316,12/13/2016,"Mercury Public Affairs, LLC/dba Mercury/Clark & Weinstock",6170,Short-Form,"Dilemani, Jake", , ,https://efile.fara.gov/docs/6170-Short-Form-20161213-112.pdf,6170-Short-Form-20161213-112.pdf
